1321	0.0222265481
1322	0.0219522386
1323	0.0008585084
1324	0.0030974751
1325	0.0265604420
1326	0.0132536540
1327	0.0264543563
1328	0.0264015858
1329	0.0087829985
1330	0.0007513310
1331	0.0262443525
1332	0.0003539500
1333	0.0006535105
1334	0.0079043875
1335	0.0017392479
1336	0.0010198617
1337	0.0014465106
1338	0.0021057468
1339	0.0004881583
1340	0.0259858388
1341	0.0000832943
1342	0.0003602036
1343	0.0000746478
1344	0.0002976877
1345	0.0002994472
1346	0.0000000000
1347	0.0004540992
1348	0.0003007043
1349	0.0120587337
1350	0.0012100789
1351	0.0003019875
1352	0.0002473618
1353	0.0011024706
1354	0.0012037109
1355	0.0013596220
1356	0.0054930327
1357	0.0011994972
1358	0.0383167886
1359	0.0127499557
1360	0.0000363303
1361	0.0011210770
1362	0.0011530390
1363	0.0002030091
1364	0.0022343619
1365	0.0001272423
1366	0.0000045649
1367	0.0000353810
1368	0.0000313302
1369	0.0000045033
1370	0.0001663336
1371	0.0006823021
1372	0.0124873376
1373	0.0074795201
1374	0.0002304529
1375	0.0001791795
1376	0.0002861960
1377	0.0002901704
1378	0.0001140652
1379	0.0001111291
1380	0.0006854636
1381	0.0015396632
1382	0.0000306133
1383	0.0001438524
1384	0.0022977283
1385	0.0004514326
1386	0.0016050833
1387	0.0016019485
1388	0.0015988242
1389	0.0013437560
1390	0.0007963034
1391	0.0015895135
1392	0.0000442279
1393	0.0367012592
1394	0.0000354343
1395	0.0009378720
1396	0.0000197914
1397	0.0000594673
1398	0.0005513933
1399	0.0007932153
1400	0.0000017823
1401	0.0085483830
1402	0.0181347355
1403	0.0000187706
1404	0.0000467024
1405	0.0000071559
1406	0.0001300598
1407	0.0004795504
1408	0.0004378800
1409	0.0000442546
1410	0.0014911007
1411	0.0027482153
1412	0.0031667155
1413	0.0000950553
1414	0.0252358836
1415	0.0251872054
1416	0.0062846719
1417	0.0000976277
1418	0.0016694753
1419	0.0000976332
1420	0.0020788504
1421	0.0082994926
1422	0.0000233781
1423	0.0124017451
1424	0.0082520761
1425	0.0049418240
1426	0.0000754195
1427	0.0000074928
1428	0.0007032961
1429	0.0061421776
1430	0.0000851466
1431	0.0000104020
1432	0.0000819787
1433	0.0003533856
1434	0.0003202329
1435	0.0000068340
1436	0.0001499503
1437	0.0000082209
1438	0.0000684925
1439	0.0003142970
1440	0.0001019221
1441	0.0007534492
1442	0.0001253403
1443	0.0007506392
1444	0.0000145323
1445	0.0029969638
1446	0.0000636466
1447	0.0000000000
1448	0.0000931341
1449	0.0001127874
1450	0.0000163146
1451	0.0000000000
1452	0.0000823271
1453	0.0003585823
1454	0.0000557902
1455	0.0004917431
1456	0.0000894803
1457	0.0003684268
1458	0.0000865293
1459	0.0001044122
1460	0.0005719429
1461	0.0000807128
1462	0.0012541555
1463	0.0025959883
1464	0.0000165516
1465	0.0000071671
1466	0.0007261326
