133	0	1878	100000
134	0	1880	100000
135	0	1889	2488320
136	0	1891	100000
137	0	1897	100000
138	0	1906	100000
139	0	1919	100000
140	0	1927	51840
141	0	1960	100000
142	0	2083	100000
143	0	2116	100000
144	0	2118	51840
145	0	2122	100000
146	0	2131	466560
147	0	2142	2488320
148	0	2146	51840
149	0	2148	100000
150	0	2163	100000
151	0	2182	100000
152	0	2187	100000
153	0	2196	100000
154	0	2212	51840
155	0	2214	100000
156	0	2231	2488320
157	0	2234	466560
158	0	2241	100000
159	0	2252	100000
160	0	2263	1244160
161	0	2267	100000
162	0	2272	51840
163	0	2273	100000
164	0	2303	100000
165	0	2309	100000
166	0	2311	51840
167	0	2313	100000
168	0	2326	100000
169	0	2327	100000
170	0	2328	100000
171	0	2341	100000
172	0	2359	100000
173	0	2492	100000
174	0	2510	2488320
175	0	2541	100000
176	0	2546	2488320
177	0	2547	51840
178	0	2548	100000
179	0	2549	51840
180	0	2583	100000
181	0	2589	100000
182	0	2590	466560
183	0	2598	100000
184	0	2623	51840
185	0	2625	51840
186	0	2641	100000
187	0	2649	100000
188	0	2655	51840
189	0	2674	100000
190	0	2676	466560
191	0	2677	100000
192	0	2678	2488320
193	0	2703	51840
194	0	2704	466560
195	0	2710	51840
196	0	2725	100000
197	0	2735	100000
198	0	2747	100000
199	0	2758	51840
200	0	2787	100000
201	0	3534	100000
202	0	3643	100000
203	0	3670	100000
204	0	3849	100000
205	0	3912	100000
206	0	4108	51840
207	0	4115	2488320
208	0	4118	100000
209	0	4134	51840
210	0	4139	51840
211	0	4144	51840
212	0	4160	100000
213	0	4166	100000
214	0	4168	100000
215	0	4176	100000
216	0	4181	1244160
217	0	4182	1244160
218	0	4183	51840
219	0	4228	100000
220	0	4241	1244160
221	0	4264	100000
222	0	4284	51840
223	0	4295	51840
224	0	4304	51840
225	0	4310	51840
226	0	4327	100000
227	0	4332	51840
228	0	4342	466560
229	0	4345	2488320
230	0	4348	51840
231	0	4372	51840
232	0	4375	100000
233	0	4378	100000
234	0	4380	2488320
235	0	4384	100000
236	0	4388	100000
237	0	4392	100000
238	0	4418	51840
239	0	4424	51840
240	0	4435	2488320
241	0	4436	100000
242	0	4437	2488320
243	0	4438	100000
244	0	4447	100000
245	0	4450	51840
246	0	4477	51840
247	0	4495	51840
248	0	4501	51840
249	0	4504	100000
250	0	4507	51840
251	0	4512	51840
252	0	4513	51840
253	0	4518	51840
254	0	4525	2488320
255	0	4530	51840
256	0	4536	100000
257	0	4539	100000
258	0	4548	2488320
259	0	4559	100000
260	0	4569	51840
261	0	4570	100000
262	0	4571	100000
263	0	4610	100000
264	0	4632	51840
